para_index,text_word,text_word_id,standoff_word,standoff_word_id,lat,lon
15042,Siberia,w2102302,Siberia,w2102302,,
15042,Algeria,w2102319,Algeria,w2102319,28.0000000,3.0000000
15042,Surrey,w2102455,Surrey,w2102455,51.33573959485139,-0.6620188505622471
15042,Essex,w2102463,Essex,w2102463,51.79239816427848,0.6401203616770026
15042,Norfolk,w2102470,Norfolk,w2102470,36.8468100,-76.2852200
15042,Worcester,w2102479,Worcester,w2102479,52.19651812625433,-2.210301159063683
15043,Orkney,w2102604,Orkney,w2102604,59.02606301635264,-3.44685481331173
15043,Tyne,w2102638,Tyne,w2102638,,
15043,Humber,w2102657,Humber,w2102657,52.20475278442225,-2.681854396372271
15043,Ireland,w2102699,Ireland,w2102699,53.0000000,-8.0000000
15043,Europe,w2102745,Europe,w2102745,,
15043,Europe,w2102801,Europe,w2102801,,
15043,India,w2102815,India,w2102815,22.0000000,79.0000000
15043,Siberia,w2102822,Siberia,w2102822,,
15043,Algeria,w2102835,Algeria,w2102835,28.0000000,3.0000000
15043,America,w2102846,America,w2102846,39.7600000,-98.5000000
15045,Orkney,w2102999,Orkney,w2102999,59.02606301635264,-3.44685481331173
15045,Ireland,w2103185,Ireland,w2103185,53.0000000,-8.0000000
15045,Russia,w2103287,Russia,w2103287,60.0000000,100.0000000
15045,Azores,w2103318,Azores,w2103318,38.5000000,-28.0000000
15046,Essex,w2103460,Essex,w2103460,51.79239816427848,0.6401203616770026
15046,Suffolk,w2103529,Suffolk,w2103529,52.14902007584546,1.409594892420736
15046,Cambridge,w2103538,Cambridge,w2103538,52.1976172664582,0.126342048872611
15046,York,w2103549,York,w2103549,53.96568891288376,-1.070453705151584
15046,Ireland,w2103575,Ireland,w2103575,53.0000000,-8.0000000
15046,Russia,w2103680,Russia,w2103680,60.0000000,100.0000000
15046,England,w2103704,England,w2103704,52.1604500,-0.7031200
15046,America,w2103792,America,w2103792,39.7600000,-98.5000000
15047,Glamorgan,w2104017,Glamorgan,w2104017,51.44726647368812,-3.404364520194454
15047,Leicester,w2104028,Leicester,w2104028,52.63587405165322,-1.131004243547868
15047,Tyne,w2104101,Tyne,w2104101,,
15047,Ireland,w2104141,Ireland,w2104141,53.0000000,-8.0000000
15047,Russia,w2104240,Russia,w2104240,60.0000000,100.0000000
15047,Siberia,w2104257,Siberia,w2104257,,
15047,Norfolk,w2104316,Norfolk,w2104316,36.8468100,-76.2852200
15048,Orkney,w2104530,Orkney,w2104530,59.02606301635264,-3.44685481331173
15048,Humber,w2104556,Humber,w2104556,52.20475278442225,-2.681854396372271
15048,Ireland,w2104622,Ireland,w2104622,53.0000000,-8.0000000
15048,Europe,w2104668,Europe,w2104668,,
15048,Russia,w2104700,Russia,w2104700,60.0000000,100.0000000
15048,Siberia,w2104730,Siberia,w2104730,,
15048,Algeria,w2104743,Algeria,w2104743,28.0000000,3.0000000
15048,Faroe,w2104753,Faroe,w2104753,,
15048,Iceland,w2104760,Iceland,w2104760,65.0000000,-18.0000000
15048,Carnarvon,w2104888,Carnarvon,w2104888,,
15048,Westmoreland,w2104899,Westmoreland,w2104899,51.37670830467444,-2.38245117460172
15048,Sut,w2104920,Sut,w2104920,,
15049,Orkney,w2105094,Orkney,w2105094,59.02606301635264,-3.44685481331173
15049,Ireland,w2105204,Ireland,w2105204,53.0000000,-8.0000000
15049,Europe,w2105254,Europe,w2105254,,
15049,Russia,w2105274,Russia,w2105274,60.0000000,100.0000000
15049,India,w2105305,India,w2105305,22.0000000,79.0000000
15049,Siberia,w2105312,Siberia,w2105312,,
15049,Kamtschatka,w2105321,Kamtschatka,w2105321,,
15049,Algeria,w2105342,Algeria,w2105342,28.0000000,3.0000000
15049,Azores,w2105361,Azores,w2105361,38.5000000,-28.0000000
15049,Faroe,w2105370,Faroe,w2105370,,
15049,Icel,w2105377,Icel,w2105377,,
15050,Humber,w2105670,Humber,w2105670,52.20475278442225,-2.681854396372271
15050,Ireland,w2105713,Ireland,w2105713,53.0000000,-8.0000000
15050,India,w2105839,India,w2105839,22.0000000,79.0000000
15050,Siberia,w2105846,Siberia,w2105846,,
15050,Algeria,w2105859,Algeria,w2105859,28.0000000,3.0000000
15050,Azores,w2105878,Azores,w2105878,38.5000000,-28.0000000
15050,America,w2105888,America,w2105888,39.7600000,-98.5000000
15051,Ireland,w2106126,Ireland,w2106126,53.0000000,-8.0000000
15051,Russia,w2106233,Russia,w2106233,60.0000000,100.0000000
15051,India,w2106251,India,w2106251,22.0000000,79.0000000
15051,Siberia,w2106258,Siberia,w2106258,,
