para_index,text_word,text_word_id,standoff_word,standoff_word_id,lat,lon
207,co,w96860,co,w96860,39.0002700,-105.5008300
207,Cluf,w97021,Cluf,w97021,,
207,Cluf,w97096,Cluf,w97096,,
213,Folia,w99688,Folia,w99688,,
215,Trag,w100754,Trag,w100754,,
216,Ger,w101255,Ger,w101255,51.76748869992458,-3.979534627659739
218,Folia,w102351,Folia,w102351,,
219,Bifi,w102978,Bifi,w102978,,
220,Folia,w103403,Folia,w103403,,
226,Flore,w105311,Flore,w105311,52.23660694432314,-1.055442656374663
226,Flore,w105355,Flore,w105355,52.23660694432314,-1.055442656374663
226,Ang,w105565,Ang,w105565,,
226,Lancaftriae,w105604,Lancaftriae,w105604,,
226,Pans,w105678,Salt Pans,w105678,54.90664026396401,-5.175871763700973
226,Barwick,w105687,Barwick,w105687,51.85690864454286,0.009691295362181426
227,Mentha,w105758,Mentha,w105758,,
227,Cive,w105990,Cive,w105990,,
228,Menth,w106539,Menth,w106539,,
228,Cardiaca,w106721,Cardiaca,w106721,,
230,Urtica,w107448,Urtica,w107448,,
231,Urtica,w107715,Urtica,w107715,,
232,Urtica,w108120,Urtica,w108120,,
232,Urtica,w108341,Urtica,w108341,,
235,Cum,w109884,Cum,w109884,53.48762161746288,-0.1108209890414736
238,Shotover,w110439,Shotover,w110439,51.75914480127243,-1.168036372354583
239,Chanrepericlymenum,w111092,Chanrepericlymenum,w111092,,
241,Herba,w111788,Herba,w111788,,
241,Paris,w111794,Paris,w111794,48.8534100,2.3488000
241,Ger,w111800,Ger,w111800,51.76748869992458,-3.979534627659739
241,Notley,w111959,Notley,w111959,51.83356796706229,0.5872975087914916
243,Ger,w112131,Ger,w112131,51.76748869992458,-3.979534627659739
243,Folia,w112331,Folia,w112331,,
244,Folia,w112822,Folia,w112822,,
244,Floris,w112873,Floris,w112873,,
249,Flore,w115342,Flore,w115342,52.23660694432314,-1.055442656374663
255,Caules,w117084,Caules,w117084,,
256,Foli,w117582,Foli,w117582,,
257,Reculver,w117954,Reculver,w117954,51.38091905771924,1.196022035956946
258,Pifo,w118376,Pifo,w118376,,
258,Pifo,w118478,Pifo,w118478,,
260,Botan,w119562,Botan,w119562,,
260,Deptford,w119698,Deptford,w119698,51.47999431644573,-0.03572576465633047
260,Kent,w119710,Kent,w119710,51.19176341402492,0.7393632104701241
264,Trago,w121257,Trago,w121257,50.55840873767479,-3.66017321995957
265,Medica,w121339,Medica,w121339,,
265,Sai,w121818,Sai,w121818,,
266,Amo,w122356,Amo,w122356,,
272,Eboracenfis,w123817,Eboracenfis,w123817,,
273,Shotover,w124116,Shotover,w124116,51.75914480127243,-1.168036372354583
273,Hiil,w124125,Hiil,w124125,,
273,Wood,w124136,Stow Wood,w124136,51.79041021679863,-1.196730479414759
277,Alpina,w125095,Alpina,w125095,,
277,Clogwyn,w125150,Clogwyn,w125150,53.07409564525736,-3.800111092851711
282,Swanley,w127228,Swanley,w127228,51.39763568065622,0.1732182613392733
284,Ger,w127923,Ger,w127923,51.76748869992458,-3.979534627659739
284,Flore,w128178,Flore,w128178,52.23660694432314,-1.055442656374663
284,Flore,w128194,Flore,w128194,52.23660694432314,-1.055442656374663
284,Flo,w128271,Flo,w128271,,
284,Flo,w128295,Flo,w128295,,
284,Parli,w128332,Parli,w128332,,
285,Flore,w128376,Flore,w128376,52.23660694432314,-1.055442656374663
285,Flore,w128424,Flore,w128424,52.23660694432314,-1.055442656374663
285,Floris,w128474,Floris,w128474,,
287,Cluf,w129462,Cluf,w129462,,
287,Eboracenfis,w129617,Eboracenfis,w129617,,
287,Folia,w129861,Folia,w129861,,
289,Martio,w130443,Martio,w130443,,
291,Scotland,w130851,Scotland,w130851,56.0000000,-4.0000000
291,Mil,w130969,Mil,w130969,,
294,Planta,w132036,Planta,w132036,,
295,Bethlehem,w132642,Bethlehem,w132642,51.91246133420412,-3.913207128131724
299,Folia,w133790,Folia,w133790,,
299,Notley,w134144,Black Notley,w134144,51.85517790725302,0.5614515333046001
300,Maii,w134439,Maii,w134439,,
300,Maii,w134484,Maii,w134484,,
301,Cluf,w135271,Cluf,w135271,,
303,Loh,w135915,Loh,w135915,,
303,Radix,w136130,Radix,w136130,,
306,Folia,w137527,Folia,w137527,,
306,Juli,w137813,Juli,w137813,,
308,Yare,w138162,Yare,w138162,52.57784625578126,1.489127110782207
308,Norwich,w138172,Norwich,w138172,52.62131607822015,1.374345488549163
